# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = W11_RL_asymmetric_model
# start_datetime = 2024-03-12 18:53:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/98/18p7fygn5473lcp5yfrz9s340000gn/T/RtmpLoYUAL/standata-151eb53196480.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-202403121953-2-0970db.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = /Users/emmaolsen/Library/Mobile Documents/com~apple~CloudDocs/cognitive_science/00_MS_cogsci/2_adv_cognitive_ modelling/ACMP2_EMMA/simmodels/W11_RL_asymmetric-profile-202403121953-2-575717.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --warn-pedantic --name=W11_RL_asymmetric_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_pos,alpha_neg,temperature
# Adaptation terminated
# Step size = 0.122783
# Diagonal elements of inverse mass matrix:
# 1.79805, 0.667519, 1.76153
-15.8,0.992403,0.122783,3,15,0,18.0789,0.907892,0.73702,4.02009
-15.8678,0.98133,0.122783,4,15,0,17.5711,0.819749,0.798831,9.18219
-16.0757,0.995815,0.122783,3,15,0,16.6467,0.876816,0.809809,9.52422
-16.3803,0.990892,0.122783,4,15,0,16.9872,0.816839,0.899977,6.01658
-15.249,1,0.122783,3,7,0,16.4185,0.802825,0.853705,7.77186
-16.981,0.977826,0.122783,3,7,0,17.1083,0.867838,0.875891,4.13258
-17.2441,0.989753,0.122783,4,19,0,19.0503,0.954981,0.665529,6.17779
-15.458,0.997833,0.122783,5,31,0,18.5566,0.6362,0.711861,3.73873
-15.0823,1,0.122783,4,15,0,15.5365,0.664448,0.794898,6.09441
-16.6545,0.986715,0.122783,4,31,0,19.7691,0.970329,0.777454,6.30981
-15.4994,0.998932,0.122783,4,31,0,19.0286,0.88282,0.721145,4.70588
-15.9495,0.986486,0.122783,4,31,0,16.7296,0.672932,0.920284,9.3707
-15.2847,0.999445,0.122783,4,15,0,16.2508,0.696595,0.880298,9.6696
-15.8472,0.995082,0.122783,5,31,0,16.6341,0.900114,0.782143,4.23693
-16.6419,0.991049,0.122783,4,31,0,20.0724,0.32129,0.85438,11.2992
-18.5975,0.998669,0.122783,4,15,0,19.0165,0.135909,0.93769,12.1008
-17.2489,0.999578,0.122783,3,7,0,18.757,0.228183,0.918431,12.7959
-16.4045,0.991164,0.122783,4,15,0,18.9403,0.647131,0.919785,7.27626
-17.6216,0.999816,0.122783,5,31,0,18.7096,0.814147,0.920594,18.8508
-16.563,0.999168,0.122783,4,31,0,19.7753,0.693631,0.923172,17.3315
-17.5652,0.989997,0.122783,3,15,0,19.497,0.60245,0.951939,18.4627
-19.0892,0.998411,0.122783,4,23,0,19.2607,0.491891,0.898636,19.4904
-18.5544,0.997257,0.122783,5,31,0,21.1511,0.229945,0.962827,13.8394
-16.3983,0.998466,0.122783,4,31,0,20.452,0.773933,0.934342,9.74229
-16.2424,0.999745,0.122783,3,15,0,16.6005,0.773893,0.936344,11.5116
-15.8061,0.999094,0.122783,4,31,0,17.7384,0.909101,0.74093,5.99997
-16.4167,0.98685,0.122783,4,31,0,17.3322,0.771559,0.937018,10.2651
-16.02,0.999471,0.122783,4,15,0,16.5576,0.82848,0.848053,11.7132
-15.9893,0.999922,0.122783,3,7,0,16.0855,0.828684,0.852894,11.8619
-16.8522,0.986657,0.122783,4,23,0,20.6055,0.759978,0.866125,15.3404
-15.6374,0.999961,0.122783,3,15,0,17.0044,0.642618,0.912755,11.5747
-15.2864,0.998309,0.122783,4,31,0,16.1676,0.656687,0.858947,6.97853
-15.1621,0.999877,0.122783,4,31,0,15.425,0.766558,0.84212,7.91911
-16.8986,0.996216,0.122783,4,27,0,17.8074,0.658336,0.954351,15.2369
-16.0474,0.999389,0.122783,5,31,0,17.2088,0.66014,0.884139,14.381
-16.3332,0.99969,0.122783,3,15,0,17.2784,0.565716,0.923239,16.1111
-15.5399,0.999728,0.122783,4,31,0,17.2336,0.751961,0.830958,4.84685
-15.3589,0.999537,0.122783,4,31,0,15.7373,0.70733,0.874055,10.7732
-15.9011,0.993399,0.122783,4,23,0,16.1142,0.559576,0.847651,4.84622
-16.0961,0.998871,0.122783,5,31,0,16.5142,0.719191,0.696992,2.95146
-17.2965,0.979705,0.122783,4,31,0,18.7917,0.962424,0.825493,10.7642
-17.1416,1,0.122783,4,31,0,18.851,0.412406,0.94857,11.8591
-16.0662,0.998723,0.122783,5,31,0,18.3363,0.855314,0.922644,11.0563
-16.4239,0.996918,0.122783,5,31,0,17.7639,0.653761,0.633203,2.78465
-15.4255,0.978087,0.122783,4,31,0,18.3641,0.583054,0.688611,4.42107
-15.0764,0.996537,0.122783,5,31,0,15.9584,0.703837,0.816303,6.67342
-15.216,0.997303,0.122783,4,23,0,15.9934,0.818786,0.822423,7.08358
-15.7856,0.997087,0.122783,4,31,0,16.1175,0.873983,0.890786,8.43648
-15.7037,0.999952,0.122783,5,31,0,16.4239,0.510691,0.896858,9.67955
-17.622,0.982783,0.122783,4,23,0,18.8814,0.351167,0.947434,9.13961
-19.6624,0.994227,0.122783,4,31,0,20.8721,0.178055,0.973576,15.1308
-19.1834,1,0.122783,4,15,0,20.4018,0.373821,0.976219,16.9167
-15.8624,0.999651,0.122783,4,31,0,20.5819,0.495235,0.908786,11.2905
-16.8438,0.998122,0.122783,4,15,0,17.3338,0.398636,0.93896,14.6412
-16.9136,0.994828,0.122783,4,31,0,18.2186,0.356137,0.838808,12.0228
-15.54,0.999321,0.122783,3,15,0,17.3103,0.519876,0.880704,9.67819
-17.059,0.979388,0.122783,4,23,0,18.2888,0.88932,0.893856,4.87506
-15.8214,0.998914,0.122783,3,15,0,17.3644,0.907039,0.849948,9.25829
-15.5226,0.999548,0.122783,4,31,0,16.8888,0.536933,0.770931,4.41815
-15.4303,0.999648,0.122783,3,7,0,15.6266,0.539945,0.762996,6.40038
-15.2742,0.989422,0.122783,3,15,0,19.2688,0.635493,0.782293,7.10172
-15.3518,0.998709,0.122783,3,15,0,15.4665,0.668938,0.776844,7.34888
-15.8092,0.993646,0.122783,3,15,0,16.0777,0.62657,0.736875,7.23693
-18.7388,0.988368,0.122783,4,15,0,20.6203,0.150067,0.722573,5.69573
-16.962,0.977455,0.122783,4,15,0,19.8255,0.35412,0.70272,6.55841
-15.7389,0.983202,0.122783,5,31,0,18.5897,0.90045,0.702947,5.13591
-16.5655,0.975586,0.122783,4,31,0,19.3738,0.36478,0.871756,5.71067
-17.6263,0.982534,0.122783,5,31,0,19.5419,0.380986,0.920258,18.0573
-16.7885,0.999911,0.122783,5,31,0,18.0591,0.887232,0.936789,16.2259
-17.0492,0.999252,0.122783,4,15,0,17.2013,0.895873,0.919229,17.2014
-18.3277,0.994575,0.122783,5,31,0,18.7687,0.959938,0.956308,12.7562
-16.143,0.999221,0.122783,4,31,0,19.1543,0.731706,0.927845,15.677
-16.588,0.9964,0.122783,4,15,0,17.3015,0.401372,0.90721,14.9855
-17.0145,0.994757,0.122783,5,31,0,17.6091,0.92637,0.877174,4.80523
-16.0313,0.997141,0.122783,3,15,0,17.8239,0.82868,0.882832,5.97215
-15.6155,0.999669,0.122783,4,31,0,16.4832,0.695494,0.873289,12.2054
-15.2249,0.990662,0.122783,4,15,0,17.0704,0.80589,0.809101,7.28397
-15.4069,0.987112,0.122783,3,15,0,17.7756,0.81699,0.869043,7.57197
-16.4979,0.999113,0.122783,5,31,0,16.7253,0.833372,0.930141,16.4383
-17.4431,0.976225,0.122783,5,31,0,21.0922,0.913568,0.952256,12.6094
-18.6815,0.996175,0.122783,4,31,0,20.4268,0.526373,0.82308,15.8282
-16.0204,0.996794,0.122783,4,15,0,20.1239,0.787552,0.877258,13.6236
-16.2948,0.999479,0.122783,5,31,0,16.642,0.400313,0.879098,6.34369
-16.2148,0.998992,0.122783,4,15,0,16.8831,0.327936,0.864138,8.15476
-17.6589,0.973655,0.122783,3,15,0,18.5903,0.413962,0.91042,4.69517
-18.5801,0.996187,0.122783,5,31,0,21.53,0.146295,0.945181,14.8538
-18.3625,0.992138,0.122783,4,15,0,20.8431,0.199142,0.828435,12.7961
-16.6675,0.997575,0.122783,3,7,0,18.656,0.318706,0.849931,11.1256
-16.6453,0.996071,0.122783,5,31,0,17.3612,0.519731,0.927309,7.91852
-17.3422,0.991104,0.122783,3,11,0,19.9562,0.483682,0.931726,6.29734
-15.5457,0.998648,0.122783,3,15,0,18.2009,0.604797,0.902044,10.8594
-15.3869,0.99919,0.122783,4,15,0,15.9032,0.615941,0.869802,10.4486
-15.8679,0.998505,0.122783,4,31,0,16.7353,0.448877,0.785596,4.52438
-15.0807,0.998845,0.122783,4,15,0,16.1901,0.68982,0.812893,6.79736
-15.6863,0.990415,0.122783,3,15,0,15.9846,0.766164,0.858034,5.39723
-15.1553,0.999681,0.122783,3,15,0,15.9985,0.655665,0.83413,6.60791
-16.2573,0.987026,0.122783,4,23,0,16.7715,0.681288,0.908029,6.58108
-15.9946,0.999707,0.122783,4,23,0,17.0638,0.813517,0.91894,9.55067
-16.301,0.995468,0.122783,4,31,0,18.5671,0.943156,0.665122,4.73173
-16.0916,0.999042,0.122783,5,31,0,17.8271,0.80633,0.931756,12.4529
-18.1526,0.988286,0.122783,4,31,0,20.0065,0.990228,0.879682,11.7517
-16.1191,0.998724,0.122783,4,23,0,20.5825,0.941507,0.827111,8.06323
-16.0346,0.99713,0.122783,4,27,0,16.8708,0.923247,0.800449,7.93986
-15.9427,0.995138,0.122783,4,31,0,16.908,0.787548,0.887295,6.2233
-17.2836,0.997224,0.122783,4,31,0,18.8845,0.243008,0.788012,8.58018
-16.6526,0.999858,0.122783,4,31,0,18.7347,0.755347,0.94702,11.7589
-15.3925,0.999887,0.122783,4,15,0,17.0969,0.670043,0.882935,11.1021
-17.4131,0.993394,0.122783,4,15,0,18.4067,0.188013,0.833907,7.33885
-16.2807,0.985729,0.122783,4,15,0,18.9883,0.369403,0.901246,11.9091
-15.1286,0.993847,0.122783,4,23,0,17.9375,0.65444,0.750802,5.3332
-15.9989,0.989134,0.122783,4,31,0,16.6624,0.467414,0.907646,9.5178
-16.848,0.998889,0.122783,5,31,0,17.3812,0.464671,0.922229,17.0075
-15.7071,0.99957,0.122783,5,31,0,17.5763,0.469812,0.881875,8.75881
-17.5777,0.986898,0.122783,5,31,0,19.114,0.884324,0.624676,2.38088
-18.1329,0.996993,0.122783,5,31,0,19.3449,0.877463,0.967148,15.0123
-16.5861,1,0.122783,4,15,0,18.2857,0.835596,0.928446,16.7877
-16.1417,0.999523,0.122783,4,15,0,16.7792,0.766374,0.935893,13.7912
-15.2449,0.998375,0.122783,4,31,0,16.6193,0.591639,0.848654,7.67617
-16.2775,0.989333,0.122783,4,31,0,18.2126,0.95594,0.765405,5.91915
-16.9509,0.988931,0.122783,3,7,0,18.3335,0.96972,0.651569,3.45642
-16.167,0.982131,0.122783,5,31,0,18.9717,0.885943,0.921922,12.4177
-17.6725,0.996972,0.122783,4,31,0,19.2721,0.19427,0.911981,14.6468
-18.7603,0.998834,0.122783,5,31,0,19.2409,0.99534,0.655258,3.43907
-16.0143,0.98076,0.122783,4,23,0,19.6964,0.841962,0.891845,6.73678
-16.85,0.990333,0.122783,3,7,0,17.0681,0.842835,0.893196,4.81209
-16.3502,0.999924,0.122783,2,3,0,16.878,0.837176,0.888252,5.53541
-16.103,0.991871,0.122783,3,15,0,18.1318,0.883942,0.734999,7.08824
-15.7588,0.999639,0.122783,4,15,0,16.7175,0.904502,0.848939,6.57869
-16.3356,0.998791,0.122783,5,31,0,16.4586,0.945695,0.849568,9.62795
-16.4399,0.999868,0.122783,4,31,0,17.029,0.905541,0.928196,12.3074
-15.8346,0.999932,0.122783,5,31,0,16.9344,0.543792,0.865959,5.74512
-15.9521,0.997728,0.122783,4,31,0,16.6472,0.631986,0.867995,5.16496
-17.6357,0.996828,0.122783,5,31,0,20.5529,0.348614,0.954415,11.7463
-17.7483,0.999354,0.122783,5,31,0,18.0187,0.341007,0.957645,13.5701
-17.5896,0.999977,0.122783,3,7,0,17.9101,0.371559,0.956649,14.3756
-16.0049,0.997406,0.122783,4,31,0,17.9642,0.425165,0.901508,10.4268
-15.5191,0.999561,0.122783,5,31,0,16.5542,0.485305,0.80481,7.31845
-15.7939,0.987469,0.122783,4,15,0,17.0775,0.420773,0.830725,6.03621
-15.3021,0.999793,0.122783,4,31,0,16.2552,0.703474,0.691934,4.97547
-16.7019,0.986284,0.122783,3,7,0,16.9049,0.632985,0.641297,2.67523
-15.8639,0.904691,0.122783,3,7,0,19.5548,0.600899,0.799369,9.4235
-15.5147,0.99003,0.122783,2,7,0,17.9457,0.49776,0.781104,4.96241
-15.0989,0.997292,0.122783,4,15,0,15.8621,0.678475,0.826821,7.1224
-15.3702,0.999282,0.122783,4,15,0,15.4076,0.565904,0.869115,9.04332
-16.4825,0.982998,0.122783,4,31,0,17.5642,0.878374,0.933734,11.3249
-18.4386,0.99221,0.122783,4,31,0,19.8923,0.328644,0.86374,16.7591
-16.3075,0.991503,0.122783,4,15,0,20.2574,0.630483,0.877381,14.7599
-16.4097,1,0.122783,4,15,0,16.7355,0.618232,0.942425,14.8177
-17.3618,0.992681,0.122783,5,31,0,18.9032,0.955942,0.938203,14.167
-15.6625,0.999958,0.122783,5,31,0,17.9731,0.509057,0.694988,4.17632
-17.0167,0.994832,0.122783,5,31,0,17.1525,0.934268,0.931572,15.6038
-16.7543,0.999522,0.122783,5,31,0,17.9253,0.927165,0.919671,15.1297
-15.9276,0.997902,0.122783,3,15,0,17.7245,0.784073,0.92133,10.1191
-19.0016,0.988806,0.122783,4,31,0,19.8768,0.982772,0.895923,17.0292
-18.9203,1,0.122783,2,3,0,19.0504,0.983003,0.900695,17.0678
-18.7055,0.999311,0.122783,4,15,0,19.7549,0.977771,0.936786,17.9288
-19.6835,0.999381,0.122783,4,15,0,20.4634,0.984568,0.942551,18.8611
-18.8009,0.999219,0.122783,4,15,0,20.2551,0.959946,0.922055,18.8445
-18.7568,0.996801,0.122783,4,15,0,19.4563,0.932529,0.958846,18.7122
-19.1486,0.999971,0.122783,4,15,0,19.4775,0.942386,0.957042,19.136
-21.7472,0.994641,0.122783,4,31,0,22.9499,0.876932,0.975821,19.8564
-21.3551,0.999895,0.122783,4,15,0,22.3567,0.874995,0.978355,19.7049
-17.6478,0.991994,0.122783,4,23,0,21.7311,0.911232,0.918203,18.1506
-17.1446,0.9796,0.122783,5,31,0,20.25,0.576953,0.948708,9.28184
-15.7478,0.997874,0.122783,4,31,0,17.904,0.540957,0.862564,11.5051
-16.0993,0.991605,0.122783,4,15,0,16.9672,0.685376,0.935302,12.6028
-17.6242,0.989002,0.122783,5,31,0,19.9285,0.973476,0.913491,8.1276
-17.2738,0.99886,0.122783,4,15,0,18.2905,0.949681,0.910156,6.93203
-17.6495,0.998447,0.122783,5,39,0,18.2439,0.943531,0.901432,16.7832
-15.8136,0.99132,0.122783,4,23,0,20.9966,0.865038,0.881483,7.11671
-16.5425,0.989226,0.122783,3,13,0,17.0874,0.809246,0.895993,5.35406
-15.3256,0.997778,0.122783,3,11,0,17.1652,0.785949,0.850855,9.42129
-15.8402,0.99395,0.122783,3,15,0,15.9417,0.798199,0.866126,5.45927
-15.7724,1,0.122783,4,31,0,17.4416,0.721094,0.910785,8.90022
-16.8197,0.993971,0.122783,4,31,0,17.3982,0.455645,0.919967,6.93377
-17.6565,0.994808,0.122783,5,31,0,19.1627,0.980491,0.827926,4.32123
-16.7304,0.997023,0.122783,4,31,0,19.6879,0.930652,0.853846,4.60687
-15.6454,0.999399,0.122783,3,7,0,17.0094,0.906485,0.796636,6.66488
-17.984,0.985456,0.122783,4,31,0,18.2387,0.379913,0.621678,6.09534
-18.6592,0.973973,0.122783,3,7,0,19.7994,0.426891,0.602282,2.42148
-18.4992,1,0.122783,5,31,0,20.2073,0.98171,0.820265,3.26662
-16.9977,0.99468,0.122783,3,7,0,19.0203,0.979738,0.817375,6.05321
-16.0899,0.993472,0.122783,5,31,0,18.4612,0.689263,0.547377,3.60008
-17.1208,0.902937,0.122783,5,31,0,19.7573,0.96739,0.916618,11.9764
-16.6416,0.996128,0.122783,4,27,0,18.511,0.935547,0.887931,6.51363
-16.2277,0.996375,0.122783,4,23,0,18.8537,0.727776,0.905048,15.9179
-15.7926,0.998117,0.122783,4,31,0,16.4757,0.718307,0.9229,12.9583
-15.6733,0.997766,0.122783,5,31,0,17.3594,0.649823,0.878426,6.4094
-17.712,0.982402,0.122783,5,31,0,19.167,0.955874,0.930107,17.1055
-18.1863,0.992175,0.122783,4,15,0,19.5882,0.958776,0.952254,16.793
-16.7901,0.997448,0.122783,5,31,0,21.0392,0.6108,0.747438,2.80638
-15.83,0.996885,0.122783,4,31,0,17.5077,0.702091,0.923798,11.3429
-18.523,0.989896,0.122783,4,23,0,19.9052,0.994297,0.774265,7.31763
-17.1988,0.999211,0.122783,3,15,0,19.5074,0.983206,0.806982,5.50207
-17.6825,0.983463,0.122783,4,23,0,19.7363,0.27875,0.950068,13.3259
-16.5138,0.999752,0.122783,5,31,0,18.4493,0.929579,0.917723,13.2032
-18.261,0.995111,0.122783,4,15,0,18.4024,0.965021,0.92637,17.9245
-15.8865,0.999582,0.122783,4,15,0,18.4546,0.739418,0.925063,13.8782
-16.3098,0.996693,0.122783,4,31,0,17.1019,0.884558,0.926666,11.1669
-15.5319,0.998303,0.122783,4,15,0,16.7278,0.847187,0.836154,9.14303
-16.4948,0.996078,0.122783,4,19,0,17.8634,0.426211,0.670481,3.4603
-16.1232,0.993715,0.122783,3,7,0,16.8018,0.43347,0.669385,4.56902
-17.089,0.994541,0.122783,5,31,0,18.1197,0.978321,0.728636,3.90091
-15.5734,0.99374,0.122783,5,31,0,17.7835,0.592341,0.706291,5.75142
-15.7659,0.997927,0.122783,5,63,0,16.9042,0.772837,0.894127,13.4853
-15.8563,0.995105,0.122783,4,15,0,16.5217,0.549192,0.917282,11.639
-15.7119,0.995497,0.122783,4,31,0,17.2628,0.540707,0.832738,4.97079
-16.3631,0.999012,0.122783,4,15,0,16.3997,0.382396,0.781961,8.21001
-16.7543,0.982686,0.122783,4,23,0,18.4479,0.828994,0.872878,4.14887
-16.9299,0.999281,0.122783,3,15,0,18.2851,0.909563,0.883486,4.92088
-15.919,0.994155,0.122783,4,19,0,18.4017,0.555283,0.909608,8.73845
-15.9391,0.99959,0.122783,4,15,0,16.2874,0.459451,0.898396,8.79356
-16.7611,0.998334,0.122783,4,23,0,17.7368,0.852607,0.935728,16.9462
-15.762,0.999788,0.122783,5,31,0,17.4642,0.850603,0.888107,7.6216
-16.3178,0.992223,0.122783,3,15,0,16.9155,0.823721,0.762861,8.8369
-15.8105,0.996408,0.122783,3,15,0,16.9939,0.693358,0.753021,3.38413
-16.4972,0.994159,0.122783,5,31,0,16.9426,0.708889,0.946189,12.937
-19.8124,0.993653,0.122783,5,31,0,20.8457,0.952031,0.96927,18.741
-16.6857,0.9981,0.122783,5,31,0,21.6077,0.260757,0.814228,6.63629
-15.5393,0.997064,0.122783,4,15,0,17.4166,0.500052,0.787029,7.13199
-15.5667,0.997674,0.122783,4,31,0,16.0819,0.482624,0.738742,4.9934
-17.067,0.980268,0.122783,5,31,0,18.1394,0.690451,0.957636,13.7848
-17.3994,0.994196,0.122783,5,31,0,19.7123,0.675612,0.955945,17.8475
-17.4375,0.999998,0.122783,4,15,0,17.8884,0.660709,0.913813,18.6955
-17.4427,0.999994,0.122783,4,15,0,17.4857,0.670973,0.913622,18.7018
-16.8435,0.993514,0.122783,4,31,0,20.1721,0.574272,0.928609,17.7277
-15.9139,0.996291,0.122783,5,31,0,17.9659,0.91821,0.869518,9.5181
-15.3984,0.999407,0.122783,4,31,0,16.4871,0.833186,0.735139,4.0748
-15.9002,0.984226,0.122783,3,15,0,23.5143,0.744758,0.891809,6.49589
-15.6418,0.998853,0.122783,3,15,0,16.8525,0.605858,0.873076,6.38336
-15.7676,0.991644,0.122783,3,15,0,16.6884,0.778227,0.875328,6.0086
-15.595,0.999676,0.122783,3,15,0,16.1701,0.818645,0.874046,6.8451
-15.2741,0.999953,0.122783,4,31,0,15.8062,0.731531,0.878173,9.11158
-15.4181,0.998395,0.122783,5,39,0,15.5007,0.680355,0.699124,5.49745
-15.2611,1,0.122783,3,7,0,15.4395,0.678987,0.713872,4.07755
-15.3332,0.998427,0.122783,5,31,0,15.4765,0.792577,0.865156,9.71057
-15.3935,0.999848,0.122783,4,15,0,15.5111,0.783017,0.887926,10.0979
-16.2256,0.991099,0.122783,4,15,0,16.679,0.893487,0.88858,6.63941
-15.8968,0.998419,0.122783,6,63,0,17.1235,0.57632,0.82719,4.31412
-16.1162,0.99719,0.122783,3,15,0,17.1405,0.352403,0.783553,5.51223
-15.4601,0.999271,0.122783,5,31,0,16.6375,0.850764,0.679843,4.38854
-15.7805,0.99229,0.122783,2,7,0,15.8955,0.861566,0.658257,4.98561
-16.6065,0.998807,0.122783,4,15,0,16.9083,0.94758,0.611395,3.35656
-16.7491,0.974873,0.122783,5,31,0,18.4295,0.527915,0.9465,15.385
-18.8453,0.994948,0.122783,4,31,0,19.3495,0.147547,0.919759,17.6771
-19.674,0.993713,0.122783,4,15,0,20.4009,0.122115,0.955331,17.6981
-25.0908,0.975197,0.122783,5,31,0,26.128,0.99011,0.994854,5.67678
-22.0129,0.998278,0.122783,5,31,0,26.8388,0.627438,0.990459,19.2176
-17.9527,0.994009,0.122783,4,31,0,23.3144,0.680835,0.96957,15.3579
-17.3113,0.995062,0.122783,4,31,0,19.0749,0.72627,0.947313,18.4119
-16.1911,0.998241,0.122783,5,31,0,18.0537,0.760096,0.68117,2.86407
-17.2431,0.958681,0.122783,4,15,0,18.0897,0.723232,0.679303,2.43073
-15.4742,0.974085,0.122783,3,7,0,18.4527,0.758254,0.637304,4.19722
-16.4956,0.973755,0.122783,5,31,0,17.736,0.718165,0.943461,11.4361
-15.6666,0.989167,0.122783,5,31,0,19.0066,0.877153,0.755373,4.00964
-16.4425,0.987578,0.122783,3,7,0,16.5552,0.892158,0.786679,3.38301
-16.6952,0.99988,0.122783,5,31,0,17.7229,0.812793,0.948623,14.0489
-16.8496,0.998746,0.122783,4,15,0,17.3131,0.857819,0.94508,11.3436
-17.3832,0.997951,0.122783,3,15,0,18.7935,0.960916,0.921291,15.5235
-18.038,0.999824,0.122783,5,31,0,18.0711,0.975378,0.935507,16.0426
-21.6438,0.972654,0.122783,5,31,0,22.8309,0.126554,0.987099,12.8546
-20.5309,0.996838,0.122783,4,31,0,22.815,0.299819,0.98352,18.0242
-16.9966,0.991849,0.122783,5,31,0,22.1004,0.909328,0.490729,3.7847
-15.5293,0.998364,0.122783,4,31,0,17.5035,0.797301,0.652147,3.55184
-15.5529,0.934708,0.122783,2,7,0,18.343,0.782033,0.654509,4.83853
-15.5684,0.999957,0.122783,5,31,0,15.8585,0.616999,0.873279,11.7333
-15.5477,0.999173,0.122783,5,63,0,16.5227,0.796596,0.833798,5.04836
-15.2739,0.982559,0.122783,2,7,0,17.4043,0.788472,0.804817,7.66203
-15.8288,0.994243,0.122783,4,31,0,16.2388,0.602323,0.784494,3.74903
-18.1862,0.994489,0.122783,5,39,0,18.3292,0.824484,0.935262,19.3822
-18.3165,0.996157,0.122783,5,31,0,18.9091,0.844256,0.907158,19.1361
-18.8209,0.988405,0.122783,5,31,0,20.4464,0.845684,0.975255,15.9026
-16.0064,0.999851,0.122783,4,15,0,19.2573,0.737005,0.932098,12.6778
-16.0449,0.999116,0.122783,4,15,0,16.2405,0.64134,0.8814,14.1917
-16.3384,0.99646,0.122783,3,15,0,16.579,0.683866,0.868278,14.3707
-15.8487,0.988722,0.122783,4,15,0,17.6849,0.793701,0.897774,7.37414
-16.8644,0.997512,0.122783,4,27,0,17.9968,0.749507,0.943026,9.13928
-15.0826,0.998692,0.122783,4,31,0,17.2733,0.75743,0.793138,6.0491
-15.2192,0.999317,0.122783,4,31,0,16.0902,0.76329,0.703632,4.27844
-16.1463,0.968105,0.122783,5,63,0,17.5194,0.541405,0.907887,15.0448
-15.8256,0.996305,0.122783,3,11,0,16.9457,0.661089,0.923889,11.8764
-18.2686,0.993907,0.122783,4,15,0,18.5995,0.139404,0.925764,14.641
-15.9515,0.996321,0.122783,4,15,0,19.3406,0.528956,0.905107,8.26719
-15.2021,0.994965,0.122783,4,27,0,16.8689,0.600805,0.786556,6.52353
-17.8091,0.989871,0.122783,4,31,0,19.9606,0.980897,0.565874,3.17135
-18.5193,0.903193,0.122783,3,7,0,19.7586,0.982483,0.57504,5.19069
-16.9228,0.997938,0.122783,5,31,0,20.2812,0.512499,0.946889,16.3793
-18.1493,0.99634,0.122783,4,15,0,18.4095,0.680254,0.876225,18.2666
-18.2122,0.999338,0.122783,5,31,0,19.5632,0.347271,0.963947,16.2307
-17.0222,1,0.122783,4,15,0,18.2635,0.463617,0.950346,14.8136
-19.0153,0.996343,0.122783,4,15,0,19.3035,0.585364,0.979386,15.6607
-18.9657,0.999808,0.122783,4,15,0,19.0751,0.593519,0.979104,15.4885
-20.7052,0.998942,0.122783,4,31,0,21.4347,0.810438,0.989459,13.2968
-21.2009,0.999925,0.122783,3,7,0,21.2149,0.847843,0.991182,12.8827
-17.9705,0.987686,0.122783,4,15,0,25.6174,0.733275,0.850943,16.5751
-17.4254,0.997237,0.122783,4,15,0,19.4901,0.886374,0.946744,9.32287
-17.5671,0.994503,0.122783,5,39,0,19.4538,0.975579,0.784488,8.80968
-16.3221,0.999962,0.122783,4,31,0,19.2612,0.37632,0.792994,4.48612
-16.3973,0.996081,0.122783,5,31,0,18.3986,0.948665,0.757056,6.77139
-16.036,0.99465,0.122783,4,15,0,16.8546,0.910346,0.84047,5.2733
-15.6792,0.999926,0.122783,4,31,0,16.4275,0.426954,0.798127,6.45111
-15.4244,0.999312,0.122783,4,15,0,15.8527,0.523173,0.808446,7.56375
-15.627,0.992595,0.122783,3,15,0,16.8272,0.7229,0.827032,10.0896
-16.2879,0.989151,0.122783,3,15,0,19.3545,0.345001,0.857826,6.41573
-15.6961,0.999887,0.122783,4,31,0,16.6304,0.911246,0.821182,7.27856
-17.2952,0.990343,0.122783,4,31,0,18.0481,0.422486,0.952156,15.7668
-18.0818,0.993766,0.122783,5,31,0,21.0133,0.907817,0.847321,15.3692
-21.0195,0.995028,0.122783,5,31,0,21.7623,0.197222,0.986629,16.6215
-19.5792,0.997679,0.122783,4,15,0,22.1364,0.192837,0.971722,16.7096
-17.1404,0.999205,0.122783,4,31,0,20.4988,0.411334,0.925715,17.2877
-17.047,0.995551,0.122783,4,31,0,18.4537,0.620349,0.890074,17.21
-15.5531,0.99532,0.122783,4,15,0,18.0387,0.60365,0.888887,11.9443
